img_path,seq
data/NER_data/twitter2017_images/16_05_22_151.jpg,a group of people sitting on a bench
data/NER_data/twitter2017_images/16_05_22_161.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2017_images/16_05_22_180.jpg,a close up of a flower on a wall
data/NER_data/twitter2017_images/16_05_22_274.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2017_images/16_05_22_287.jpg,a couple of birds sitting on top of a tree
data/NER_data/twitter2017_images/16_05_22_293.jpg,a pair of pink scissors sitting on a table
data/NER_data/twitter2017_images/16_05_22_300.jpg,a close up of a red apple
data/NER_data/twitter2017_images/16_05_22_389.jpg,a man with a beard and a black jacket
data/NER_data/twitter2017_images/16_05_22_404.jpg,a woman in a white shirt and blue jeans
data/NER_data/twitter2017_images/16_05_22_41.jpg,a close up of a sign on a wall
data/NER_data/twitter2017_images/16_05_22_412.jpg,a group of young men playing a game of soccer
data/NER_data/twitter2017_images/16_05_22_419.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2017_images/16_05_22_466.jpg,a couple of fire hydrants sitting in the grass
data/NER_data/twitter2017_images/16_05_22_47.jpg,a close up of a sign with a clock on it
data/NER_data/twitter2017_images/16_05_22_477.jpg,a couple of people that are standing in the grass
data/NER_data/twitter2017_images/16_05_22_512.jpg,a close up of a person holding a remote control
data/NER_data/twitter2017_images/16_05_22_529.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_22_540.jpg,a close up of a pair of scissors on a table
data/NER_data/twitter2017_images/16_05_22_607.jpg,a man in a blue shirt and a black cat
data/NER_data/twitter2017_images/16_05_22_611.jpg,a large group of people in a parade
data/NER_data/twitter2017_images/16_05_22_634.jpg,a close up of a sign with a sky background
data/NER_data/twitter2017_images/16_05_22_647.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2017_images/16_05_22_665.jpg,a bottle of water sitting on top of a table
data/NER_data/twitter2017_images/16_05_22_684.jpg,a red sign that says <unk> <unk>
data/NER_data/twitter2017_images/16_05_22_709.jpg,a woman is sitting on a bed in a pink dress
data/NER_data/twitter2017_images/16_05_22_710.jpg,a man with a beard is holding a pair of scissors
data/NER_data/twitter2017_images/16_05_22_713.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_22_715.jpg,a man wearing a blue shirt and black pants
data/NER_data/twitter2017_images/16_05_22_757.jpg,a baseball player standing on a field holding a bat
data/NER_data/twitter2017_images/16_05_22_775.jpg,a man in a baseball uniform holding a ball
data/NER_data/twitter2017_images/16_05_22_785.jpg,a group of men standing next to each other on a field
data/NER_data/twitter2017_images/16_05_22_795.jpg,a man standing on a sidewalk next to a woman
data/NER_data/twitter2017_images/16_05_22_802.jpg,a picture of a woman holding a sign
data/NER_data/twitter2017_images/16_05_22_814.jpg,a close up of a pink flower in a vase
data/NER_data/twitter2017_images/16_05_22_855.jpg,a group of people sitting on a park bench
data/NER_data/twitter2017_images/16_05_22_87.jpg,a picture of a man in a hat
data/NER_data/twitter2017_images/16_05_22_879.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2017_images/16_05_22_925.jpg,a couple of people sitting on top of a grass covered field
data/NER_data/twitter2017_images/16_05_22_967.jpg,a close up of a person holding a toothbrush
data/NER_data/twitter2017_images/16_05_22_970.jpg,a bunch of vegetables that are on display
data/NER_data/twitter2017_images/16_05_22_981.jpg,a close up of a clock on a wall
data/NER_data/twitter2017_images/16_05_22_987.jpg,a man in a blue shirt is standing next to a clock
data/NER_data/twitter2017_images/16_05_23_1001.jpg,a group of scissors hanging on a wall
data/NER_data/twitter2017_images/16_05_23_1012.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_23_1024.jpg,a baseball player holding a bat on top of a field
data/NER_data/twitter2017_images/16_05_23_1025.jpg,a cup of coffee and a white cake
data/NER_data/twitter2017_images/16_05_23_1034.jpg,a group of people standing next to each other
data/NER_data/twitter2017_images/16_05_23_1077.jpg,a close up of a parking meter on a street
data/NER_data/twitter2017_images/16_05_23_128.jpg,a black and white photo of a cat
data/NER_data/twitter2017_images/16_05_23_154.jpg,a close up of a person in a room
data/NER_data/twitter2017_images/16_05_23_16.jpg,a close up of a piece of fabric with a pair of scissors
data/NER_data/twitter2017_images/16_05_23_197.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_23_258.jpg,a picture of a person holding a cell phone
data/NER_data/twitter2017_images/16_05_23_264.jpg,a baseball player standing on top of a field
data/NER_data/twitter2017_images/16_05_23_309.jpg,a poster of a <unk> <unk> <unk> <unk>
data/NER_data/twitter2017_images/16_05_23_310.jpg,a close up of a sign with writing on it
data/NER_data/twitter2017_images/16_05_23_330.jpg,a close up of a bird flying in the sky
data/NER_data/twitter2017_images/16_05_23_339.jpg,a close up of a person holding a doughnut
data/NER_data/twitter2017_images/16_05_23_35.jpg,a group of people standing next to each other
data/NER_data/twitter2017_images/16_05_23_355.jpg,a close up of a blurry image of a blurry picture of a blurry background
data/NER_data/twitter2017_images/16_05_23_379.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2017_images/16_05_23_390.jpg,a woman is sitting on a bed in a pink dress
data/NER_data/twitter2017_images/16_05_23_393.jpg,a picture of a book with a book on it
data/NER_data/twitter2017_images/16_05_23_420.jpg,a man wearing a hat and glasses
data/NER_data/twitter2017_images/16_05_23_465.jpg,a man in a white shirt and a red tie
data/NER_data/twitter2017_images/16_05_23_499.jpg,a man in a hat and a tie
data/NER_data/twitter2017_images/16_05_23_505.jpg,a man standing on a lush green field
data/NER_data/twitter2017_images/16_05_23_51.jpg,a picture of a man in a suit and tie
data/NER_data/twitter2017_images/16_05_23_511.jpg,a man holding a cell phone in his hand
data/NER_data/twitter2017_images/16_05_23_515.jpg,a close up of a teddy bear sitting on a table
data/NER_data/twitter2017_images/16_05_23_583.jpg,a woman wearing a hat is holding a cell phone
data/NER_data/twitter2017_images/16_05_23_589.jpg,a woman is holding a stuffed animal in her hand
data/NER_data/twitter2017_images/16_05_23_624.jpg,a close up of a black and white sign
data/NER_data/twitter2017_images/16_05_23_627.jpg,a man standing on top of a baseball field
data/NER_data/twitter2017_images/16_05_23_631.jpg,a picture of a sign that says <unk>
data/NER_data/twitter2017_images/16_05_23_648.jpg,a close up of a person holding a toothbrush
data/NER_data/twitter2017_images/16_05_23_722.jpg,a picture of a fire hydrant in the dark
data/NER_data/twitter2017_images/16_05_23_75.jpg,a close up of a cake on a table
data/NER_data/twitter2017_images/16_05_23_763.jpg,a couple of men standing next to each other
data/NER_data/twitter2017_images/16_05_23_81.jpg,a close up of a person on a skateboard
data/NER_data/twitter2017_images/16_05_23_83.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2017_images/16_05_23_841.jpg,a group of people standing next to each other
data/NER_data/twitter2017_images/16_05_23_862.jpg,a close up of a sign on a wall
data/NER_data/twitter2017_images/16_05_23_87.jpg,a close up of a person laying on a bed
data/NER_data/twitter2017_images/16_05_23_915.jpg,a woman is looking at her phone in a room
data/NER_data/twitter2017_images/16_05_23_916.jpg,a black and white photo of a sign
data/NER_data/twitter2017_images/16_05_23_93.jpg,a close up of a sign on a building
data/NER_data/twitter2017_images/16_05_23_942.jpg,a man and a woman are looking at a kite
data/NER_data/twitter2017_images/16_05_23_969.jpg,a man standing on the side of a road
data/NER_data/twitter2017_images/16_05_23_972.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2017_images/16_05_23_979.jpg,a close up of a bunch of scissors on a table
data/NER_data/twitter2017_images/16_05_23_981.jpg,a black and white photo of a man
data/NER_data/twitter2017_images/16_05_24_1.jpg,a man holding a baseball bat in front of a crowd
data/NER_data/twitter2017_images/16_05_24_1008.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_24_1043.jpg,a close up of a sign on a building
data/NER_data/twitter2017_images/16_05_24_110.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_24_126.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2017_images/16_05_24_136.jpg,a man is standing in front of a sign
data/NER_data/twitter2017_images/16_05_24_164.jpg,a couple of people standing next to a building
data/NER_data/twitter2017_images/16_05_24_184.jpg,a man in a red shirt is standing by a sign
data/NER_data/twitter2017_images/16_05_24_201.jpg,a man is standing on a tennis court
data/NER_data/twitter2017_images/16_05_24_211.jpg,a couple of people that are standing in the grass
data/NER_data/twitter2017_images/16_05_24_214.jpg,a large crowd of people watching a baseball game
data/NER_data/twitter2017_images/16_05_24_220.jpg,a man holding a tennis racquet on a tennis court
data/NER_data/twitter2017_images/16_05_24_229.jpg,a red fire hydrant sitting in the grass
data/NER_data/twitter2017_images/16_05_24_238.jpg,a close up of a person with scissors
data/NER_data/twitter2017_images/16_05_24_244.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2017_images/16_05_24_268.jpg,a large building with a clock on the top of it
data/NER_data/twitter2017_images/16_05_24_286.jpg,a man with a beard is holding a pair of scissors
data/NER_data/twitter2017_images/16_05_24_298.jpg,a man standing in the grass next to a street
data/NER_data/twitter2017_images/16_05_24_356.jpg,a sign that is on the side of a building
data/NER_data/twitter2017_images/16_05_24_373.jpg,a close up of a pair of scissors
data/NER_data/twitter2017_images/16_05_24_408.jpg,a woman is holding a stuffed animal in her hand
data/NER_data/twitter2017_images/16_05_24_420.jpg,a close up of a vase of flowers on a table
data/NER_data/twitter2017_images/16_05_24_439.jpg,a close up of a sign with a message on it
data/NER_data/twitter2017_images/16_05_24_44.jpg,a close up of a vase of flowers on a table
data/NER_data/twitter2017_images/16_05_24_443.jpg,a close up of a person wearing a hat and tie
data/NER_data/twitter2017_images/16_05_24_451.jpg,a close up of a small bird on a toy
data/NER_data/twitter2017_images/16_05_24_47.jpg,a close up of a pair of scissors on a table
data/NER_data/twitter2017_images/16_05_24_478.jpg,a close up of a person holding a sign
data/NER_data/twitter2017_images/16_05_24_501.jpg,a group of people standing around a basketball court
data/NER_data/twitter2017_images/16_05_24_568.jpg,a couple of people wearing skis standing on a snow covered ground
data/NER_data/twitter2017_images/16_05_24_572.jpg,a young boy holding a cell phone in his hand
data/NER_data/twitter2017_images/16_05_24_582.jpg,a man is standing in front of a building
data/NER_data/twitter2017_images/16_05_24_595.jpg,a couple of women that are holding a cell phone
data/NER_data/twitter2017_images/16_05_24_600.jpg,a group of people standing next to each other
data/NER_data/twitter2017_images/16_05_24_621.jpg,a close up of a person wearing a hat and tie
data/NER_data/twitter2017_images/16_05_24_652.jpg,a man standing next to a street sign
data/NER_data/twitter2017_images/16_05_24_664.jpg,a person is standing in front of a mirror
data/NER_data/twitter2017_images/16_05_24_704.jpg,a man and a woman on a cell phone on a city street
data/NER_data/twitter2017_images/16_05_24_749.jpg,a close up of a glove on the ground
data/NER_data/twitter2017_images/16_05_24_777.jpg,a group of people standing around each other
data/NER_data/twitter2017_images/16_05_24_783.jpg,a woman in a white dress holding a baseball bat
data/NER_data/twitter2017_images/16_05_24_786.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2017_images/16_05_24_809.jpg,a man with a tie sitting on a bench
data/NER_data/twitter2017_images/16_05_24_846.jpg,a room with a red wall and a clock on the wall
data/NER_data/twitter2017_images/16_05_24_849.jpg,a close up of a person riding a skateboard
data/NER_data/twitter2017_images/16_05_24_851.jpg,a close up of a person on a skateboard
data/NER_data/twitter2017_images/16_05_24_896.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2017_images/16_05_24_978.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_24_983.jpg,a close up of a person wearing a suit and tie
data/NER_data/twitter2017_images/16_05_24_991.jpg,a black and white photo of a street sign
data/NER_data/twitter2017_images/16_05_25_1004.jpg,a group of people sitting on a bench
data/NER_data/twitter2017_images/16_05_25_1010.jpg,a group of people sitting on top of a bench
data/NER_data/twitter2017_images/16_05_25_1022.jpg,a close up of a pan of food on a table
data/NER_data/twitter2017_images/16_05_25_1041.jpg,a close up of a person holding a toothbrush
data/NER_data/twitter2017_images/16_05_25_14.jpg,a person wearing a white shirt and black pants
data/NER_data/twitter2017_images/16_05_25_151.jpg,a close up of a cake with a person on it
data/NER_data/twitter2017_images/16_05_25_153.jpg,a man holding a baseball bat in his hand
data/NER_data/twitter2017_images/16_05_25_158.jpg,a black and white photo of a sign
data/NER_data/twitter2017_images/16_05_25_193.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_25_209.jpg,a close up of a person holding a remote control
data/NER_data/twitter2017_images/16_05_25_21.jpg,a young girl holding a baseball bat in her hand
data/NER_data/twitter2017_images/16_05_25_229.jpg,a close up of a black and white background
data/NER_data/twitter2017_images/16_05_25_266.jpg,a view of a city street with a street sign on it
data/NER_data/twitter2017_images/16_05_25_280.jpg,a sign for a restaurant called <unk>
data/NER_data/twitter2017_images/16_05_25_290.jpg,a black and white photo of a bunch of bananas
data/NER_data/twitter2017_images/16_05_25_304.jpg,a man wearing a hat and a tie
data/NER_data/twitter2017_images/16_05_25_319.jpg,a couple of people that are holding a frisbee
data/NER_data/twitter2017_images/16_05_25_33.jpg,a bottle of water sitting on top of a table
data/NER_data/twitter2017_images/16_05_25_366.jpg,a group of people sitting around a wooden table
data/NER_data/twitter2017_images/16_05_25_372.jpg,a close up of a persons hand holding a toothbrush
data/NER_data/twitter2017_images/16_05_25_375.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2017_images/16_05_25_386.jpg,a yellow fire hydrant with a yellow background
data/NER_data/twitter2017_images/16_05_25_397.jpg,a man standing in front of a sign
data/NER_data/twitter2017_images/16_05_25_423.jpg,a couple of people that are holding a cell phone
data/NER_data/twitter2017_images/16_05_25_450.jpg,a bunch of birds sitting on top of a wall
data/NER_data/twitter2017_images/16_05_25_466.jpg,a close up of a street sign on the side of a wall
data/NER_data/twitter2017_images/16_05_25_482.jpg,a baseball player is holding a baseball bat
data/NER_data/twitter2017_images/16_05_25_512.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2017_images/16_05_25_529.jpg,a purple wall with a pink flower on it
data/NER_data/twitter2017_images/16_05_25_535.jpg,a close up of a person holding a frisbee
data/NER_data/twitter2017_images/16_05_25_566.jpg,a man in a red shirt is holding a cell phone
data/NER_data/twitter2017_images/16_05_25_575.jpg,a close up of a baseball player holding a baseball bat
data/NER_data/twitter2017_images/16_05_25_595.jpg,a person holding a baseball bat in their hand
data/NER_data/twitter2017_images/16_05_25_616.jpg,a close up of a person with a tie
data/NER_data/twitter2017_images/16_05_25_629.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2017_images/16_05_25_686.jpg,a woman in a sweater holding a cell phone
data/NER_data/twitter2017_images/16_05_25_689.jpg,a couple of people standing next to each other
data/NER_data/twitter2017_images/16_05_25_716.jpg,a man holding a tennis racket in his hand
data/NER_data/twitter2017_images/16_05_25_734.jpg,a close up of a white and black object
data/NER_data/twitter2017_images/16_05_25_736.jpg,a close up of a fence with a soccer ball in the air
data/NER_data/twitter2017_images/16_05_25_744.jpg,a red wall with a red light on it
data/NER_data/twitter2017_images/16_05_25_765.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_25_776.jpg,a woman in a red dress standing next to a red brick wall
data/NER_data/twitter2017_images/16_05_25_789.jpg,a man is sitting on a bench in front of a building
data/NER_data/twitter2017_images/16_05_25_808.jpg,a red sign that is on a red wall
data/NER_data/twitter2017_images/16_05_25_831.jpg,a black and white photo of a woman and a man
data/NER_data/twitter2017_images/16_05_25_859.jpg,a close up of a person in a dark room
data/NER_data/twitter2017_images/16_05_25_932.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2017_images/16_05_25_938.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2017_images/16_05_25_975.jpg,a woman standing in front of a wall with a clock on it
data/NER_data/twitter2017_images/16_05_26_1071.jpg,a couple of people that are standing on the street
data/NER_data/twitter2017_images/16_05_26_1123.jpg,a close up of a person wearing a pink shirt and a pink shirt
data/NER_data/twitter2017_images/16_05_26_167.jpg,a black bird sitting on a rock in a forest
data/NER_data/twitter2017_images/16_05_26_188.jpg,a couple of people that are standing in the snow
data/NER_data/twitter2017_images/16_05_26_205.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_26_219.jpg,a man wearing a blue shirt and a blue tie
data/NER_data/twitter2017_images/16_05_26_227.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2017_images/16_05_26_230.jpg,a street sign that is on a pole
data/NER_data/twitter2017_images/16_05_26_244.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2017_images/16_05_26_250.jpg,a group of people standing in front of a building
data/NER_data/twitter2017_images/16_05_26_261.jpg,a man in a suit and tie sitting in a chair
data/NER_data/twitter2017_images/16_05_26_263.jpg,a close up of a pair of scissors on a table
data/NER_data/twitter2017_images/16_05_26_274.jpg,a close up of a cake on a table
data/NER_data/twitter2017_images/16_05_26_278.jpg,a picture of a school bus in a parking lot
data/NER_data/twitter2017_images/16_05_26_318.jpg,a close up of a person holding a sign
data/NER_data/twitter2017_images/16_05_26_322.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_26_35.jpg,a woman is sitting in front of a sign
data/NER_data/twitter2017_images/16_05_26_364.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2017_images/16_05_26_373.jpg,a close up of a bed with a clock on it
data/NER_data/twitter2017_images/16_05_26_38.jpg,a man in a black shirt and a black tie
data/NER_data/twitter2017_images/16_05_26_399.jpg,a brown dog laying down on a sidewalk
data/NER_data/twitter2017_images/16_05_26_424.jpg,a close up of a person holding a skateboard
data/NER_data/twitter2017_images/16_05_26_429.jpg,a close up of a sign on a wall
data/NER_data/twitter2017_images/16_05_26_43.jpg,a group of people standing next to each other
data/NER_data/twitter2017_images/16_05_26_459.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_26_49.jpg,a man standing next to a baseball bat
data/NER_data/twitter2017_images/16_05_26_505.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_26_51.jpg,a picture of a black and white photo
data/NER_data/twitter2017_images/16_05_26_522.jpg,a close up of an umbrella on a clear day
data/NER_data/twitter2017_images/16_05_26_546.jpg,a picture of a sign that says <unk> <unk>
data/NER_data/twitter2017_images/16_05_26_560.jpg,a group of people standing next to each other
data/NER_data/twitter2017_images/16_05_26_566.jpg,a close up of a purple flower on a pink surface
data/NER_data/twitter2017_images/16_05_26_614.jpg,a man with a beard and a tie
data/NER_data/twitter2017_images/16_05_26_615.jpg,a close up of a person in a dark room
data/NER_data/twitter2017_images/16_05_26_627.jpg,a picture of a woman holding a cell phone
data/NER_data/twitter2017_images/16_05_26_646.jpg,a couple of tennis players standing on a court
data/NER_data/twitter2017_images/16_05_26_679.jpg,a woman in a white shirt is holding a glass of wine
data/NER_data/twitter2017_images/16_05_26_682.jpg,a man is standing in front of a fence
data/NER_data/twitter2017_images/16_05_26_721.jpg,a close up of a person wearing a hat
data/NER_data/twitter2017_images/16_05_26_724.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_26_75.jpg,a baseball player holding a ball in his hands
data/NER_data/twitter2017_images/16_05_26_752.jpg,a window that has a vase of flowers on it
data/NER_data/twitter2017_images/16_05_26_761.jpg,a black and white photo of a black background
data/NER_data/twitter2017_images/16_05_26_773.jpg,a close up of a person in a purple shirt
data/NER_data/twitter2017_images/16_05_26_798.jpg,a collage of photos with a man and a woman
data/NER_data/twitter2017_images/16_05_26_804.jpg,a close up of a cat laying on a bed
data/NER_data/twitter2017_images/16_05_26_81.jpg,a group of young people posing for a picture
data/NER_data/twitter2017_images/16_05_26_856.jpg,a close up of a sandwich on a plate
data/NER_data/twitter2017_images/16_05_26_86.jpg,a close up of a person wearing a hat
data/NER_data/twitter2017_images/16_05_26_882.jpg,a man wearing a blue and white uniform
data/NER_data/twitter2017_images/16_05_26_893.jpg,a collage of photos of a cat and a sign
data/NER_data/twitter2017_images/16_05_26_902.jpg,a close up of a street sign on a cloudy day
data/NER_data/twitter2017_images/16_05_26_919.jpg,a group of people standing in front of a building
data/NER_data/twitter2017_images/16_05_26_927.jpg,a picture of a sign that says <unk> <unk>
data/NER_data/twitter2017_images/16_05_26_974.jpg,a picture of a man sitting on a bench
data/NER_data/twitter2017_images/16_05_27_124.jpg,a collage of photos with a woman in the background
data/NER_data/twitter2017_images/16_05_27_128.jpg,a black and white photo of a clock
data/NER_data/twitter2017_images/16_05_27_138.jpg,a black and white photo of a man
data/NER_data/twitter2017_images/16_05_27_174.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_27_191.jpg,a person holding a frisbee in front of a crowd
data/NER_data/twitter2017_images/16_05_27_195.jpg,a close up of a person wearing a red tie
data/NER_data/twitter2017_images/16_05_27_210.jpg,a man wearing a hat and holding a pair of scissors
data/NER_data/twitter2017_images/16_05_27_267.jpg,a close up of a blanket on a bed
data/NER_data/twitter2017_images/16_05_27_275.jpg,a man with a tie and a hat
data/NER_data/twitter2017_images/16_05_27_28.jpg,a close up of a person with a tie
data/NER_data/twitter2017_images/16_05_27_299.jpg,a close up of a cat on the ground
data/NER_data/twitter2017_images/16_05_27_30.jpg,a couple of men playing a game of basketball
data/NER_data/twitter2017_images/16_05_27_303.jpg,a poster of a book with a pair of scissors
data/NER_data/twitter2017_images/16_05_27_308.jpg,a close up of a green plant with leaves
data/NER_data/twitter2017_images/16_05_27_324.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2017_images/16_05_27_331.jpg,a person in a hat is sitting on a bench
data/NER_data/twitter2017_images/16_05_27_352.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2017_images/16_05_27_365.jpg,a close up of a persons hand holding a cell phone
data/NER_data/twitter2017_images/16_05_27_366.jpg,a man wearing a baseball uniform on a baseball field
data/NER_data/twitter2017_images/16_05_27_389.jpg,a man in a hat sitting in front of a suitcase
data/NER_data/twitter2017_images/16_05_27_412.jpg,a close up of a pair of red scissors
data/NER_data/twitter2017_images/16_05_27_415.jpg,a man is standing in front of a wall
data/NER_data/twitter2017_images/16_05_27_430.jpg,a man is holding a baseball bat on a field
data/NER_data/twitter2017_images/16_05_27_432.jpg,a young boy is sitting on a boat
data/NER_data/twitter2017_images/16_05_27_475.jpg,a couple of people that are standing in the rain
data/NER_data/twitter2017_images/16_05_27_502.jpg,a close up of a person wearing glasses and a tie
data/NER_data/twitter2017_images/16_05_27_52.jpg,a group of people watching a baseball game
data/NER_data/twitter2017_images/16_05_27_546.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2017_images/16_05_27_551.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2017_images/16_05_27_569.jpg,a close up of a person in a body of water
data/NER_data/twitter2017_images/16_05_27_574.jpg,a man in a baseball cap is holding a baseball bat
data/NER_data/twitter2017_images/16_05_27_592.jpg,a close up of a person holding a baseball bat
data/NER_data/twitter2017_images/16_05_27_599.jpg,a group of young people playing a game of frisbee
data/NER_data/twitter2017_images/16_05_27_605.jpg,a close up of a sign on a building
data/NER_data/twitter2017_images/16_05_27_606.jpg,a close up of a toothbrush sitting on a window sill
data/NER_data/twitter2017_images/16_05_27_607.jpg,a person standing in a field with a bat
data/NER_data/twitter2017_images/16_05_27_62.jpg,a man is standing in front of a sign
data/NER_data/twitter2017_images/16_05_27_63.jpg,a group of people standing on top of a baseball field
data/NER_data/twitter2017_images/16_05_27_634.jpg,a close up of a street sign on a pole
data/NER_data/twitter2017_images/16_05_27_669.jpg,a group of young people posing for a picture
data/NER_data/twitter2017_images/16_05_27_670.jpg,a black and white sign that says <unk> <unk>
data/NER_data/twitter2017_images/16_05_27_697.jpg,a person on a court with a tennis racket
data/NER_data/twitter2017_images/16_05_27_71.jpg,a pile of luggage sitting on top of a table
data/NER_data/twitter2017_images/16_05_27_720.jpg,a group of people standing around each other
data/NER_data/twitter2017_images/16_05_27_730.jpg,a close up of a pair of scissors
data/NER_data/twitter2017_images/16_05_27_74.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2017_images/16_05_27_743.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_27_744.jpg,a close up of a person holding a flower
data/NER_data/twitter2017_images/16_05_27_87.jpg,a group of people riding on top of a boat
data/NER_data/twitter2017_images/16_05_27_94.jpg,a man is holding a cell phone in his hand
data/NER_data/twitter2017_images/16_05_28_1012.jpg,a purple flower in a purple <unk>
data/NER_data/twitter2017_images/16_05_28_123.jpg,a group of people standing in front of a building
data/NER_data/twitter2017_images/16_05_28_128.jpg,a close up of a person wearing a hat
data/NER_data/twitter2017_images/16_05_28_16.jpg,a close up of a person in a blue sky
data/NER_data/twitter2017_images/16_05_28_161.jpg,a couple of men playing a game of basketball
data/NER_data/twitter2017_images/16_05_28_195.jpg,a man is holding a tennis racket in his hand
data/NER_data/twitter2017_images/16_05_28_220.jpg,a close up of a neon green frisbee
data/NER_data/twitter2017_images/16_05_28_253.jpg,a man wearing a suit and tie
data/NER_data/twitter2017_images/16_05_28_263.jpg,a statue of a man holding a baseball bat
data/NER_data/twitter2017_images/16_05_28_298.jpg,a close up of an apple with a blurry background
data/NER_data/twitter2017_images/16_05_28_340.jpg,a man standing on top of a lush green field
data/NER_data/twitter2017_images/16_05_28_342.jpg,a large building with a clock tower in the background
data/NER_data/twitter2017_images/16_05_28_345.jpg,a man is standing in a field of grass
data/NER_data/twitter2017_images/16_05_28_393.jpg,a man with a tennis racquet on a tennis court
data/NER_data/twitter2017_images/16_05_28_429.jpg,a television screen with a picture of a man
data/NER_data/twitter2017_images/16_05_28_431.jpg,a man standing on a baseball field holding a bat
data/NER_data/twitter2017_images/16_05_28_433.jpg,a close up of a person with a tie
data/NER_data/twitter2017_images/16_05_28_446.jpg,a group of people on a field playing baseball
data/NER_data/twitter2017_images/16_05_28_459.jpg,a group of people sitting on a park bench
data/NER_data/twitter2017_images/16_05_28_46.jpg,a close up of a sign on a building
data/NER_data/twitter2017_images/16_05_28_482.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_28_489.jpg,a blue and white vase sitting on a table
data/NER_data/twitter2017_images/16_05_28_495.jpg,a close up of a person holding a skateboard
data/NER_data/twitter2017_images/16_05_28_502.jpg,a man is holding a frisbee in his hand
data/NER_data/twitter2017_images/16_05_28_556.jpg,a black and white photo of a cloudy sky
data/NER_data/twitter2017_images/16_05_28_563.jpg,a couple of birds sitting on top of a wire
data/NER_data/twitter2017_images/16_05_28_57.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2017_images/16_05_28_59.jpg,a close up of a person wearing a tie
data/NER_data/twitter2017_images/16_05_28_590.jpg,a close up of a baseball player holding a baseball bat
data/NER_data/twitter2017_images/16_05_28_607.jpg,a man with a baseball bat on a field
data/NER_data/twitter2017_images/16_05_28_625.jpg,a close up of a man with a beard
data/NER_data/twitter2017_images/16_05_28_628.jpg,a group of men playing a game of tennis
data/NER_data/twitter2017_images/16_05_28_64.jpg,a blurry photo of a person standing in a dark room
data/NER_data/twitter2017_images/16_05_28_681.jpg,a close up of a poster of a <unk>
data/NER_data/twitter2017_images/16_05_28_694.jpg,a man with a baseball bat on a baseball field
data/NER_data/twitter2017_images/16_05_28_695.jpg,a man standing in front of a building
data/NER_data/twitter2017_images/16_05_28_697.jpg,a group of people on a baseball field
data/NER_data/twitter2017_images/16_05_28_72.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2017_images/16_05_28_766.jpg,a woman wearing a black shirt and a black tie
data/NER_data/twitter2017_images/16_05_28_820.jpg,a close up of a woman holding a cell phone
data/NER_data/twitter2017_images/16_05_28_831.jpg,a close up of a blue and white tennis racquet
data/NER_data/twitter2017_images/16_05_28_866.jpg,a man holding a tennis racquet on a court
data/NER_data/twitter2017_images/16_05_28_877.jpg,a man sitting on a couch next to a guitar
