img_path,seq
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_141.jpg,a woman in a pink dress is smiling
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_142.jpg,a picture of a person on a screen
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_143.jpg,a picture of a person holding a surfboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_145.jpg,a woman is taking a picture of herself in a mirror
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_146.jpg,a person holding a cell phone in their hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_147.jpg,a picture of a variety of doughnuts
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_15.jpg,a man in a suit and tie talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_154.jpg,a sign that says <unk> <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_156.jpg,a man with sunglasses and a black and white dog
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_157.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_158.jpg,a group of people sitting on top of a wooden bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_160.jpg,a group of people standing around a store
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_163.jpg,a close up of a red and white sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_17.jpg,a picture of a man sitting in front of a poster
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_170.jpg,a sign that says <unk> <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_171.jpg,a man standing in a kitchen next to a kitchen counter
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_172.jpg,a woman with her hair in her hair
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_176.jpg,a group of baseball players standing on top of a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_179.jpg,a person on a snow board at night
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_18.jpg,a man and woman laying on a bed
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_180.jpg,a pair of scissors sitting on top of a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_184.jpg,a group of young people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_186.jpg,a woman in a bikini standing on a beach
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_187.jpg,a woman and a young girl are posing for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_188.jpg,a dog playing with a green frisbee in its mouth
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_19.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_194.jpg,a large group of people standing around a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_197.jpg,a city street at night with a lot of trees
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_198.jpg,there is a sign that says <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_2.jpg,a man with a beard and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_201.jpg,a man with a beard and glasses holding a wine glass
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_202.jpg,a box with a pair of scissors sitting on top of it
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_204.jpg,a couple of people that are standing next to a cat
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_206.jpg,a man is holding a baseball bat in his hands
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_209.jpg,a collage of photos with <unk> and <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_211.jpg,a little girl with a smile on her face
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_212.jpg,a woman is flying a kite in the dark
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_213.jpg,a poster of a woman holding a bird
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_214.jpg,a woman with glasses is talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_25.jpg,a group of people standing around a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_3.jpg,a woman in a dress holding a tennis racquet
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_30.jpg,a couple of women standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_35.jpg,a close up of a man wearing a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_36.jpg,a group of men sitting around a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_38.jpg,a picture of a man with a beard and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_39.jpg,a woman in a bikini sitting on a boat
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_4.jpg,a man wearing a hat and holding a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_40.jpg,a black and white photo of a cart full of bananas
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_41.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_43.jpg,a close up of a person wearing a shirt and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_46.jpg,a train traveling over a bridge over a river
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_48.jpg,a woman is sitting on a bed in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_49.jpg,a woman and a woman are brushing their teeth
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_5.jpg,a group of people sitting in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_56.jpg,a man is standing in front of a book shelf
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_57.jpg,a man wearing a black hat and a red tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_58.jpg,a couple of people standing on a tennis court
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_59.jpg,a page of a magazine with a <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_60.jpg,a woman in a white dress is walking down the street
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_61.jpg,a man in a hat is talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_65.jpg,a man with a beard in front of a mirror
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_66.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_68.jpg,a page of a book with a clock in it
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_71.jpg,a man holding a cell phone in his hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_73.jpg,a woman is holding a hot dog in her hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_75.jpg,a woman holding a cell phone in her hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_76.jpg,two people are sitting at a table with wine
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_77.jpg,a group of people standing around a pile of luggage
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_78.jpg,a cat sitting on top of a table next to a remote control
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_79.jpg,a man in a shirt is holding a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_8.jpg,a poster of the <unk> of the <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_81.jpg,a couple of people that are standing on a skateboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_82.jpg,a young girl is holding a frisbee in her hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_83.jpg,a picture of a young girl in a television screen
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_84.jpg,a large group of people standing around a large stone building
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_87.jpg,a page of a book with the words <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_88.jpg,a woman standing next to a large black plant
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_89.jpg,a vintage photo of a clock on top of a box
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_9.jpg,a man kicking a soccer ball across a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_90.jpg,a close up of a street sign on a pole
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_94.jpg,a man in a suit and tie standing at a podium
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_95.jpg,a woman sitting on a bench talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_96.jpg,a couple of women that are on a bed
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_98.jpg,a baseball player is holding a baseball bat
data/RE_data/img_org/train/twitter_stream_2018_07_23_16_0_2_99.jpg,a close up of a computer screen
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_103.jpg,a group of people riding skateboards down a street
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_106.jpg,a woman and a woman are posing for the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_111.jpg,a group of people standing around each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_116.jpg,a man holding a pair of scissors in his hands
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_117.jpg,a man is sitting at a table with many plates of food
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_122.jpg,a blue and silver motorcycle parked on a brick sidewalk
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_123.jpg,a man and a woman are talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_125.jpg,a black and white photo of a young boy eating a banana
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_127.jpg,a couple of dogs standing next to each other on a beach
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_128.jpg,a man riding a skateboard down a street
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_129.jpg,a collage of photos of a man and a woman
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_13.jpg,a sign that says <unk> <unk> <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_130.jpg,a man and woman in sunglasses on a baseball field
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_134.jpg,a group of people sitting at a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_136.jpg,a man in a tie is looking at his reflection in a mirror
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_137.jpg,a person in a baseball uniform swinging a bat
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_140.jpg,a close up of a cat with a person in the background
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_142.jpg,a close up of a person wearing glasses
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_144.jpg,a man holding a wine glass in his hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_146.jpg,a group of people sitting on a bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_147.jpg,a group of people laying on a bed in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_148.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_15.jpg,a woman is standing on a skateboard on a sidewalk
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_151.jpg,a young boy in a baseball uniform throwing a ball
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_153.jpg,a man holding a cell phone in front of his face
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_154.jpg,a man standing next to a green wall
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_158.jpg,a man with a microphone in front of a microphone
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_159.jpg,a poster of a magazine with a book
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_160.jpg,a sign that is on the side of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_166.jpg,a sign that is sitting on a bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_168.jpg,a woman standing in front of a mirror
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_17.jpg,a group of people sitting on a wooden bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_170.jpg,a woman is sitting on a tree in the park
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_171.jpg,a man standing on a dirt field holding a green frisbee
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_173.jpg,a picture of a book with a <unk> on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_174.jpg,a woman standing on a tennis court holding a racquet
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_177.jpg,a group of people walking down a street
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_179.jpg,a black and white photo of a man holding a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_18.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_181.jpg,a group of people standing around a fountain
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_186.jpg,a man in a blue shirt is playing a game of tennis
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_2.jpg,a couple of people that are sitting next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_21.jpg,a view of a city skyline at night
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_24.jpg,a man is playing a game with a remote controller
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_25.jpg,a close up of a computer mouse on a black background
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_27.jpg,a black and white photo of a person on a dark background
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_3.jpg,a man holding a stop sign in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_31.jpg,a picture of a person on a surfboard in the water
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_33.jpg,a group of people standing around in a room
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_34.jpg,a bunch of birds that are flying in the sky
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_37.jpg,a picture of a man and a woman
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_40.jpg,a man with a beard wearing glasses and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_45.jpg,a woman in a purple dress holding a purple umbrella
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_46.jpg,a black dog with a toothbrush in its mouth
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_50.jpg,a man that is sitting down with a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_53.jpg,a group of people playing a game with a nintendo wii controller
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_61.jpg,a man in a white shirt is playing a game of tennis
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_63.jpg,a group of birds are flying in the sky
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_67.jpg,a couple of people that are sitting at a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_7.jpg,a man with glasses is looking at the camera
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_71.jpg,a young boy is holding a baseball bat
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_72.jpg,a picture of a man in a suit and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_73.jpg,a man standing next to a yellow and blue sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_75.jpg,a close up of a toilet with a picture on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_76.jpg,a man standing in a kitchen next to a refrigerator
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_79.jpg,a red sign that says <unk> <unk> on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_81.jpg,a man is holding a cell phone in his hand
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_85.jpg,a man with a beard and a beard
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_87.jpg,a close up of a black and white background
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_9.jpg,a black and white photo of an umbrella
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_92.jpg,a man in a red shirt holding a baseball bat
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_93.jpg,a man standing next to a yellow wall
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_97.jpg,a close up of a water bottle in the water
data/RE_data/img_org/train/twitter_stream_2018_07_23_17_0_2_99.jpg,a woman in a white shirt is holding a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_10.jpg,a man riding on the back of a brown horse
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_100.jpg,a girl sitting on a couch with a phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_103.jpg,a young man wearing a blue shirt and a blue shirt
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_107.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_108.jpg,a woman sitting on a park bench talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_109.jpg,a man standing in front of a clock tower
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_11.jpg,a view of a city skyline with a city skyline
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_110.jpg,a crowd of people sitting on the side of the street
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_116.jpg,a man standing in a room next to a wall
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_119.jpg,a woman and a woman pose for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_12.jpg,a group of people standing on top of a snow covered slope
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_120.jpg,a car parked in a parking lot next to a car
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_123.jpg,a sunset scene with a sunset in the background
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_126.jpg,a large crowd of people watching a parade
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_127.jpg,a couple of dogs that are wearing a hat
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_129.jpg,a statue of a man sitting on a horse
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_13.jpg,a couple of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_131.jpg,a man in a suit and tie posing for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_132.jpg,a woman and a woman pose for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_138.jpg,a close up of a pair of shoes on a black shoe
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_14.jpg,a group of people sitting at a bar
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_140.jpg,a woman sitting on a chair reading a book
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_143.jpg,a close up of a woman with her hair in her hair
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_144.jpg,a close up of a blue vase with a bird on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_146.jpg,a little girl with a blue shirt and black hair
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_149.jpg,a group of people sitting on a park bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_15.jpg,a small boat sitting in a grassy field
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_150.jpg,a man in a white shirt holding a tennis racquet
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_154.jpg,a sign that has a lot of writing on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_155.jpg,a group of people standing on top of a lush green field
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_157.jpg,a sunset over a body of water with a sunset
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_162.jpg,a man with a beard is wearing a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_163.jpg,a woman in a black top is playing tennis
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_165.jpg,a group of people standing around a christmas tree
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_167.jpg,a woman is brushing her teeth in a bathroom
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_168.jpg,a close up of a person wearing a shirt and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_17.jpg,a man in a black suit and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_170.jpg,a man with a beard and a beard and a brown dog
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_172.jpg,a person walking in the grass with a frisbee
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_173.jpg,a close up of a cake shaped like a horse
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_174.jpg,a woman wearing a hat and a tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_175.jpg,a group of men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_178.jpg,a woman taking a picture of a cat in a mirror
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_179.jpg,a woman in a black dress holding a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_18.jpg,a man standing on a train platform next to a train
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_182.jpg,a black and white photo of a man in a black hat
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_185.jpg,a couple of men that are eating some food
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_188.jpg,a close up of a woman with a smile on her face
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_19.jpg,a person riding on the back of a brown horse
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_192.jpg,a tennis player is holding a tennis racket
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_195.jpg,a woman is talking on her cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_196.jpg,a close up of many different colored items
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_20.jpg,a white vase with a flower on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_200.jpg,a close up of a person holding a frisbee
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_21.jpg,a couple of people sitting on a boat in the water
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_22.jpg,a black and white photo of a person on a skateboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_23.jpg,a man riding a wave on top of a surfboard
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_24.jpg,a woman and a woman pose for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_28.jpg,a car is parked on the side of the street
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_30.jpg,a bed with a red cover and a red pillow
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_32.jpg,a clock that is on the side of a wall
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_34.jpg,a man wearing a hat and holding a frisbee
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_37.jpg,a woman in a black dress shirt and tie
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_40.jpg,a close up of a black and white vase
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_43.jpg,a man standing on a sidewalk next to a car
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_44.jpg,two pictures of a woman in a pink shirt
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_5.jpg,a white dog sitting in front of a sign
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_50.jpg,a baseball player with a bat on a field
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_54.jpg,a birthday cake that has a cartoon character on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_57.jpg,a woman in a white dress poses for a picture
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_61.jpg,a car parked on the side of the road
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_63.jpg,a man holding a tennis racquet on a tennis court
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_64.jpg,a close up of three different colored lights
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_66.jpg,a group of people sitting in front of a television
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_67.jpg,a red and white clock on the side of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_71.jpg,a couple of people that are eating some food
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_72.jpg,a woman in a skirt sitting on a bench
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_74.jpg,a man in a white shirt holding a baseball bat
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_75.jpg,a man and a woman are talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_77.jpg,a black and white vase sitting on a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_81.jpg,a group of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_86.jpg,a picture of a wall with graffiti on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_88.jpg,a close up of a plate of food on a table
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_89.jpg,a black and white photo of a man holding a gun
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_92.jpg,a close up of a neon sign in a mirror
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_96.jpg,a picture of a street sign in front of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_97.jpg,a couple of people standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_18_0_2_98.jpg,a church with a clock tower on top of it
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_1.jpg,a picture of a sign that reads <unk>
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_104.jpg,a man wearing a tie and a shirt
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_106.jpg,a group of children sitting on a couch
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_107.jpg,a woman holding a toothbrush in her mouth
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_108.jpg,a man wearing a suit and tie standing in front of a crowd
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_112.jpg,a close up of an apple in a black background
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_117.jpg,a group of people standing in front of a building
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_119.jpg,a sign with a bird on it
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_120.jpg,a man in a suit and tie standing in front of a crowd
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_124.jpg,a close up of a street sign on a dark background
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_125.jpg,a man in a red shirt talking on a cell phone
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_132.jpg,a group of young men standing next to each other
data/RE_data/img_org/train/twitter_stream_2018_07_23_19_0_2_135.jpg,a young man is sleeping on a couch
